Suburb,Address,Rooms,Type,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Price_per_sqm
Preston,6 Dalgety St,3,h,S,Harcourts,3/09/2016,-0.35425329654373955,3072.0,3.0,1.0,2.0,0.5965921930373763,-0.06790792708066824,1980.0,Darebin City Council,-37.7419,145.0049,Northern Metropolitan,14577.0,8865.248226950354
Preston,370 Gilbert Rd,4,h,S,Ray,3/09/2016,-0.35425329654373955,3072.0,4.0,2.0,2.0,0.47371884609713566,0.2221087592486633,1920.0,Darebin City Council,-37.7369,144.9905,Northern Metropolitan,14577.0,5166.666666666667
Preston,287 Plenty Rd,3,h,S,hockingstuart,3/12/2016,-0.35425329654373955,3072.0,3.0,1.0,0.0,-0.9270373090216073,-1.0941208171690722,1950.0,Darebin City Council,-37.7428,145.0081,Northern Metropolitan,14577.0,250333.33333333334
Preston,7 Kenneth St,3,h,PI,Love,4/03/2017,-0.35425329654373955,3072.0,3.0,2.0,3.0,0.12352980731744992,-0.14970750527612073,1970.0,Darebin City Council,-37.7413,145.0203,Northern Metropolitan,14577.0,8461.538461538461
Preston,27 Olver St,2,t,S,Barry,4/03/2017,-0.35425329654373955,3072.0,2.0,1.0,1.0,-0.9761866477977036,-0.21663443289058185,2009.0,Darebin City Council,-37.7343,145.0025,Northern Metropolitan,14577.0,5909.090909090909
Preston,672 Plenty Rd,5,h,PI,hockingstuart,4/03/2017,-0.35425329654373955,3072.0,5.0,5.0,3.0,-0.7703737916728006,-1.0792481665880809,1970.0,Darebin City Council,-37.7309,145.0151,Northern Metropolitan,14577.0,126000.0
Preston,82 Raglan St,2,h,S,Nelson,4/03/2017,-0.35425329654373955,3072.0,2.0,1.0,3.0,0.40306667160649734,-0.4025425651529739,1950.0,Darebin City Council,-37.7508,145.0209,Northern Metropolitan,14577.0,8718.75
Preston,191 Tyler St,3,h,SP,Ray,4/06/2016,-0.35425329654373955,3072.0,3.0,1.0,2.0,0.34777366548338906,0.2221087592486633,1918.0,Darebin City Council,-37.7318,145.0192,Northern Metropolitan,14577.0,5277.777777777777
Preston,2/3 Burkitt Ct,3,u,S,hockingstuart,6/08/2016,-0.35425329654373955,3072.0,3.0,1.0,1.0,-0.5645609355478975,-0.3876699145719825,1990.0,Darebin City Council,-37.7322,145.0318,Northern Metropolitan,14577.0,5061.224489795918
Preston,94 High St,2,h,PI,Brace,7/05/2016,-0.35425329654373955,3072.0,2.0,1.0,1.0,-0.2758085702383321,1.5606473115378858,1970.0,Darebin City Council,-37.7485,145.0025,Northern Metropolitan,14577.0,1805.5555555555557
Preston,227 Murray Rd,2,h,S,Barry,7/05/2016,-0.35425329654373955,3072.0,2.0,1.0,1.0,-0.28809590493235615,-0.35792461340999976,1940.0,Darebin City Council,-37.7384,145.0058,Northern Metropolitan,14577.0,8333.333333333334
Preston,131b Albert St,2,h,PI,hockingstuart,7/11/2016,-0.35425329654373955,3072.0,2.0,1.0,2.0,-0.6137102743239938,-0.39510623986247817,2005.0,Darebin City Council,-37.7373,145.0237,Northern Metropolitan,14577.0,5567.01030927835
Preston,91 Bruce St,3,h,S,hockingstuart,7/11/2016,-0.35425329654373955,3072.0,3.0,1.0,2.0,0.3569891665039071,-0.05303527649967688,1910.0,Darebin City Council,-37.7418,144.9934,Northern Metropolitan,14577.0,8041.958041958042
Preston,65 Albert St,3,h,S,hockingstuart,8/10/2016,-0.35425329654373955,3072.0,3.0,1.0,2.0,0.13274530833796797,-0.469469492767435,1950.0,Darebin City Council,-37.7441,145.0221,Northern Metropolitan,14577.0,7068.9655172413795
Preston,1 George St,3,h,S,hockingstuart,8/10/2016,-0.35425329654373955,3072.0,3.0,1.0,2.0,-0.24816206717677794,-0.41741521573396523,1950.0,Darebin City Council,-37.7359,144.985,Northern Metropolitan,14577.0,7819.148936170212
Preston,35 James St,4,h,S,Ray,10/09/2016,-0.35425329654373955,3072.0,4.0,2.0,2.0,1.7946073257047224,0.006455325824288564,1950.0,Darebin City Council,-37.7379,144.9851,Northern Metropolitan,14577.0,5364.238410596026
Preston,16 Opal St,2,h,S,Nelson,10/09/2016,-0.35425329654373955,3072.0,2.0,1.0,2.0,-0.7058652845291743,-0.32817931224801705,2005.0,Darebin City Council,-37.7442,145.0168,Northern Metropolitan,14577.0,5660.377358490566
Preston,439 Plenty Rd,3,h,PI,hockingstuart,10/12/2016,-0.35425329654373955,3072.0,3.0,2.0,2.0,-0.9423964773891375,-1.0941208171690722,1970.0,Darebin City Council,-37.7381,145.0116,Northern Metropolitan,14577.0,333333.3333333333
Preston,287 Tyler St,3,h,S,hockingstuart,10/12/2016,-0.35425329654373955,3072.0,3.0,1.0,2.0,0.00680012772422133,-0.1571438305666164,1890.0,Darebin City Council,-37.7307,145.0094,Northern Metropolitan,14577.0,12790.697674418605
Preston,126 Albert St,3,h,VB,hockingstuart,12/06/2016,-0.35425329654373955,3072.0,3.0,1.0,3.0,0.1634636450730281,-0.36536093870049546,1950.0,Darebin City Council,-37.739,145.0238,Northern Metropolitan,14577.0,5940.59405940594
Preston,13 George St,2,h,S,Nelson,13/08/2016,-0.35425329654373955,3072.0,2.0,1.0,1.0,-0.15293522329809148,-0.4620331674769393,1955.0,Darebin City Council,-37.7352,144.9852,Northern Metropolitan,14577.0,8204.545454545454
Preston,23 Dean St,4,h,SP,Nelson,14/05/2016,-0.35425329654373955,3072.0,4.0,3.0,2.0,0.6273105297724364,-0.0009809994662071163,1950.0,Darebin City Council,-37.7365,145.0173,Northern Metropolitan,14577.0,8400.0
Preston,4/22 Newcastle St,2,u,S,Nelson,14/05/2016,-0.35425329654373955,3072.0,2.0,1.0,1.0,-1.0222641529002938,-0.5735780468343745,1965.0,Darebin City Council,-37.7514,145.0118,Northern Metropolitan,14577.0,6643.835616438356
Preston,7 Tiernan St,3,h,S,Barry,14/05/2016,-0.35425329654373955,3072.0,3.0,1.0,1.0,0.4430005093620755,-0.4322878663149566,1960.0,Darebin City Council,-37.7512,145.017,Northern Metropolitan,14577.0,7500.0
Preston,14 Arthur St,2,h,S,Love,15/10/2016,-0.35425329654373955,3072.0,2.0,1.0,3.0,0.17575097976705217,-0.26868870992405164,1910.0,Darebin City Council,-37.7437,144.9995,Northern Metropolitan,14577.0,9342.105263157895
Preston,22 Furzer St,3,h,S,Love,15/10/2016,-0.35425329654373955,3072.0,3.0,1.0,1.0,1.2201744287590974,-0.22407075818107752,1965.0,Darebin City Council,-37.7279,144.9849,Northern Metropolitan,14577.0,10000.0
Preston,4/55 Regent St,2,u,S,Nelson,15/10/2016,-0.35425329654373955,3072.0,2.0,1.0,1.0,-1.05605432330886,-0.5661417215438789,1970.0,Darebin City Council,-37.7306,144.9993,Northern Metropolitan,14577.0,7162.1621621621625
Preston,15 Watson St,3,h,SP,Love,15/10/2016,-0.35425329654373955,3072.0,3.0,1.0,1.0,0.06823680119434164,-0.02328997533769416,1965.0,Darebin City Council,-37.745,145.0139,Northern Metropolitan,14577.0,6122.448979591837
Preston,13 Garnet St,2,h,PI,Barry,16/04/2016,-0.35425329654373955,3072.0,2.0,1.0,1.0,-0.7242962865702104,-0.48434214334842635,1910.0,Darebin City Council,-37.7462,145.0044,Northern Metropolitan,14577.0,8235.29411764706
Preston,178 Raglan St,2,h,SP,hockingstuart,16/04/2016,-0.35425329654373955,3072.0,2.0,2.0,2.0,0.2033974828286063,-0.39510623986247817,1935.0,Darebin City Council,-37.7497,145.011,Northern Metropolitan,14577.0,9484.536082474227
Preston,3 Avondale Rd,3,h,S,Harcourts,17/09/2016,-0.35425329654373955,3072.0,3.0,2.0,1.0,0.08973963690888374,-0.21663443289058185,1930.0,Darebin City Council,-37.7425,145.014,Northern Metropolitan,14577.0,8099.173553719008
Preston,3 Leopold St,2,h,S,Nelson,17/09/2016,-0.35425329654373955,3072.0,2.0,1.0,2.0,0.052877632826811564,-0.4322878663149566,1950.0,Darebin City Council,-37.7345,144.9977,Northern Metropolitan,14577.0,9630.434782608696
Preston,78 Miller St,3,h,PI,Harcourts,17/09/2016,-0.35425329654373955,3072.0,3.0,1.0,1.0,0.11431430629693187,0.2890356868631244,1925.0,Darebin City Council,-37.7511,144.9907,Northern Metropolitan,14577.0,5714.285714285715
Preston,1 Bellarine St,4,h,VB,Jellis,18/03/2017,-0.35425329654373955,3072.0,4.0,2.0,2.0,0.33548633078936496,0.4972527949970035,1925.0,Darebin City Council,-37.7347,144.9966,Northern Metropolitan,14577.0,6451.612903225807
Preston,3/9 Cormac St,2,t,S,Harcourts,18/03/2017,-0.35425329654373955,3072.0,2.0,1.0,1.0,-1.0345514875943178,-0.44716051689594793,2013.0,Darebin City Council,-37.7479,145.0153,Northern Metropolitan,14577.0,7333.333333333333
Preston,6/383 Gilbert Rd,2,u,S,Nelson,18/03/2017,-0.35425329654373955,3072.0,2.0,1.0,1.0,-1.3816686927004975,-0.6330686491583399,1980.0,Darebin City Council,-37.7377,144.9899,Northern Metropolitan,14577.0,6707.692307692308
Preston,43 May St,2,h,S,Nelson,18/03/2017,-0.35425329654373955,3072.0,2.0,1.0,2.0,0.08973963690888374,-0.48434214334842635,1950.0,Darebin City Council,-37.733,144.9961,Northern Metropolitan,14577.0,10305.882352941177
Preston,198 Raglan St,2,h,SP,Nelson,18/03/2017,-0.35425329654373955,3072.0,2.0,2.0,1.0,-0.3003832396263802,-0.3504882881195041,1950.0,Darebin City Council,-37.7495,145.0092,Northern Metropolitan,14577.0,8834.95145631068
Preston,4/1 Furzer St,3,t,S,Nelson,18/06/2016,-0.35425329654373955,3072.0,3.0,2.0,2.0,-0.8133794631018848,-0.26125238463355593,2005.0,Darebin City Council,-37.7287,144.9869,Northern Metropolitan,14577.0,6208.695652173913
Preston,1c Mary St,2,h,S,Jellis,18/06/2016,-0.35425329654373955,3072.0,2.0,2.0,1.0,-1.1482093335140404,-0.1571438305666164,2013.0,Darebin City Council,-37.7443,145.0015,Northern Metropolitan,14577.0,5968.992248062015
Preston,246 Murray Rd,3,h,SP,Barry,18/06/2016,-0.35425329654373955,3072.0,2.0,1.0,1.0,-0.08842671615446515,-0.39510623986247817,1930.0,Darebin City Council,-37.738,145.0064,Northern Metropolitan,14577.0,8350.515463917525
Preston,26 Paywit St,3,h,S,hockingstuart,18/06/2016,-0.35425329654373955,3072.0,3.0,2.0,2.0,0.4307131746680515,-0.07534425237116392,1940.0,Darebin City Council,-37.7336,144.9958,Northern Metropolitan,14577.0,8050.0
Preston,44 Stokes St,2,h,S,Nelson,19/11/2016,-0.35425329654373955,3072.0,2.0,1.0,1.0,-0.42940025391363285,-0.5810143721248702,1950.0,Darebin City Council,-37.7455,144.9954,Northern Metropolitan,14577.0,10833.333333333334
Preston,92 Gilbert Rd,2,h,S,hockingstuart,22/05/2016,-0.35425329654373955,3072.0,2.0,1.0,1.0,0.06823680119434164,-0.0827805776616596,1940.0,Darebin City Council,-37.7484,144.9886,Northern Metropolitan,14577.0,7093.525179856115
Preston,421 Murray Rd,4,h,PI,Barry,22/05/2016,-0.35425329654373955,3072.0,9.0,8.0,7.0,2.470410733876046,0.9657412882982314,1928.0,Darebin City Council,-37.7367,144.9895,Northern Metropolitan,14577.0,2714.285714285714
Preston,187 Gilbert Rd,3,h,S,Barry,22/08/2016,-0.35425329654373955,3072.0,3.0,2.0,1.0,-1.3816686927004975,-0.06047160179017256,1970.0,Darebin City Council,-37.7451,144.9888,Northern Metropolitan,14577.0,5985.915492957746
Preston,5 Ventnor St,3,h,S,hockingstuart,22/08/2016,-0.35425329654373955,3072.0,3.0,1.0,2.0,0.16653547874653413,2.646350803950255,1950.0,Darebin City Council,-37.7476,144.9842,Northern Metropolitan,14577.0,2219.3675889328065
Preston,22/2 Arthur St,1,u,PI,Nelson,24/09/2016,-0.35425329654373955,3072.0,1.0,1.0,1.0,-1.3816686927004975,-0.6181959985773486,2005.0,Darebin City Council,-37.7441,144.9999,Northern Metropolitan,14577.0,4477.611940298508
Preston,34 Booth St,2,h,S,Nelson,24/09/2016,-0.35425329654373955,3072.0,2.0,1.0,3.0,0.13274530833796797,-0.4099788904434695,1950.0,Darebin City Council,-37.74,144.9821,Northern Metropolitan,14577.0,9368.421052631578
Preston,5 Bischoff St,2,h,SP,hockingstuart,25/02/2017,-0.35425329654373955,3072.0,2.0,1.0,1.0,0.24333132058418452,2.80994996034116,1970.0,Darebin City Council,-37.7427,144.9868,Northern Metropolitan,14577.0,1704.5454545454545
Preston,28/122 High St,2,u,SP,Jellis,25/02/2017,-0.35425329654373955,3072.0,2.0,2.0,1.0,3.1800043124559356,-0.6033233479963572,2010.0,Darebin City Council,-37.7476,145.0026,Northern Metropolitan,14577.0,6159.420289855072
Preston,1c Oak St,2,u,S,Love,25/02/2017,-0.35425329654373955,3072.0,2.0,1.0,1.0,-0.8072357957548727,-0.6702502756108184,2005.0,Darebin City Council,-37.7351,145.0323,Northern Metropolitan,14577.0,8583.333333333334
Preston,74 Pender St,3,h,S,Barry,25/02/2017,-0.35425329654373955,3072.0,3.0,1.0,2.0,-0.15600705697159747,-0.21663443289058185,1940.0,Darebin City Council,-37.7366,145.0063,Northern Metropolitan,14577.0,8595.04132231405
Preston,12 Newcastle St,3,h,S,Ray,26/07/2016,-0.35425329654373955,3072.0,3.0,1.0,2.0,0.13888897568498,-0.37279726399099117,1950.0,Darebin City Council,-37.7521,145.0114,Northern Metropolitan,14577.0,8900.0
Preston,13 Patterson St,2,h,S,Nelson,26/07/2016,-0.35425329654373955,3072.0,2.0,1.0,1.0,-0.5645609355478975,-0.37279726399099117,1925.0,Darebin City Council,-37.7423,145.0105,Northern Metropolitan,14577.0,7900.0
Preston,2 Esther St,2,h,S,Barry,27/06/2016,-0.35425329654373955,3072.0,2.0,2.0,1.0,-0.10685771819550124,-0.09021690295215529,1925.0,Darebin City Council,-37.7481,145.0017,Northern Metropolitan,14577.0,6231.884057971014
Preston,21 George St,2,h,S,Nelson,27/06/2016,-0.35425329654373955,3072.0,2.0,1.0,1.0,-0.2389465661562599,-0.5066511192199133,1940.0,Darebin City Council,-37.7348,144.9852,Northern Metropolitan,14577.0,7682.926829268293
Preston,10 Pender St,4,h,S,hockingstuart,27/06/2016,-0.35425329654373955,3072.0,4.0,1.0,2.0,-0.15293522329809148,-0.02328997533769416,1940.0,Darebin City Council,-37.7371,145.0111,Northern Metropolitan,14577.0,5952.380952380952
Preston,27 South St,3,h,S,Love,27/06/2016,-0.35425329654373955,3072.0,3.0,1.0,0.0,-0.3587480794229945,-0.2389434087620689,1920.0,Darebin City Council,-37.7423,145.0097,Northern Metropolitan,14577.0,7822.033898305085
Preston,38 Wilcox St,4,h,PI,Nelson,27/06/2016,-0.35425329654373955,3072.0,3.0,1.0,1.0,-0.16522255799211552,0.251854060410646,1920.0,Darebin City Council,-37.7361,145.0093,Northern Metropolitan,14577.0,5000.0
Preston,33 Gordon Gr,4,h,S,Ray,27/11/2016,-0.35425329654373955,3072.0,4.0,2.0,1.0,0.341629998136377,-0.0009809994662071163,1950.0,Darebin City Council,-37.7369,145.0201,Northern Metropolitan,14577.0,5806.666666666667
Preston,194 Miller St,4,h,S,Ray,27/11/2016,-0.35425329654373955,3072.0,4.0,2.0,1.0,-0.6352131100385359,-0.07534425237116392,2005.0,Darebin City Council,-37.7506,144.9847,Northern Metropolitan,14577.0,6785.714285714285
Preston,192 Wood St,4,h,S,RW,27/11/2016,-0.35425329654373955,3072.0,4.0,1.0,2.0,-0.15293522329809148,-0.24637973405256458,1890.0,Darebin City Council,-37.7346,145.0164,Northern Metropolitan,14577.0,7435.897435897436
Preston,31 Belgrove St,3,h,SP,Nelson,28/05/2016,-0.35425329654373955,3072.0,2.0,1.0,1.0,0.8085487165092914,-0.4992147939294177,1960.0,Darebin City Council,-37.7436,145.0191,Northern Metropolitan,14577.0,14289.156626506025
Preston,1/28 Carlisle St,2,u,S,Harcourts,28/08/2016,-0.35425329654373955,3072.0,2.0,1.0,1.0,-0.9946176498387397,-0.5289600950914004,1970.0,Darebin City Council,-37.7523,145.0091,Northern Metropolitan,14577.0,7721.518987341772
Preston,21 Gillingham St,3,h,S,Nelson,28/08/2016,-0.35425329654373955,3072.0,3.0,2.0,2.0,0.0405902981327875,-0.2017617823095905,1920.0,Darebin City Council,-37.7507,144.9921,Northern Metropolitan,14577.0,9451.219512195123
Preston,62 Leicester St,4,h,S,hockingstuart,28/08/2016,-0.35425329654373955,3072.0,3.0,1.0,2.0,0.338558164462871,0.07338225343874968,1970.0,Darebin City Council,-37.743,144.9914,Northern Metropolitan,14577.0,7140.625
Preston,140 Murray Rd,3,h,SP,Love,28/08/2016,-0.35425329654373955,3072.0,3.0,1.0,2.0,0.7041063716100868,-0.05303527649967688,1950.0,Darebin City Council,-37.7392,145.0163,Northern Metropolitan,14577.0,6503.4965034965035
Preston,67 Regent St,3,h,S,Nelson,28/08/2016,-0.35425329654373955,3072.0,3.0,2.0,1.0,0.6150231950784124,-0.23150708347157323,1950.0,Darebin City Council,-37.7302,144.998,Northern Metropolitan,14577.0,7352.941176470588
Preston,4 Raymond St,4,h,PI,hockingstuart,30/07/2016,-0.35425329654373955,3072.0,4.0,1.0,2.0,-0.1836535600331516,-0.22407075818107752,1950.0,Darebin City Council,-37.7395,144.9843,Northern Metropolitan,14577.0,7000.0
Preston,13 The Mews,3,h,PI,hockingstuart,30/07/2016,-0.35425329654373955,3072.0,3.0,3.0,2.0,-1.3816686927004975,-0.17201648114760776,2005.0,Darebin City Council,-37.75,144.9846,Northern Metropolitan,14577.0,5905.511811023622
Preston,171 Tyler St,4,h,PI,Barry,30/07/2016,-0.35425329654373955,3072.0,3.0,2.0,2.0,0.15424814405251008,-0.0009809994662071163,1950.0,Darebin City Council,-37.732,145.0209,Northern Metropolitan,14577.0,5000.0
Reservoir,1/21 Dumbarton St,3,u,S,Ray,3/09/2016,-0.0038693388835327543,3073.0,3.0,1.0,1.0,-0.7949484610608487,-0.3207429869575214,1990.0,Darebin City Council,-37.7019,145.0256,Northern Metropolitan,21650.0,4439.252336448598
Reservoir,1/147 Purinuan Rd,2,u,PI,Ray,3/09/2016,-0.0038693388835327543,3073.0,2.0,1.0,1.0,-0.8010921284078607,-0.49177846863892205,2012.0,Darebin City Council,-37.708,145.0181,Northern Metropolitan,21650.0,4940.476190476191
Reservoir,30 Ashton St,3,h,S,Barry,3/12/2016,-0.0038693388835327543,3073.0,3.0,1.0,2.0,1.0112897389606883,-0.09021690295215529,1950.0,Darebin City Council,-37.7292,145.0214,Northern Metropolitan,21650.0,5297.101449275362
Reservoir,2/20 Crookston Rd,2,u,SP,Barry,3/12/2016,-0.0038693388835327543,3073.0,2.0,1.0,1.0,-1.0222641529002938,-0.655377625029827,2012.0,Darebin City Council,-37.7101,145.0223,Northern Metropolitan,21650.0,5677.419354838709
Reservoir,19 Drysdale St,3,h,S,Ray,3/12/2016,-0.0038693388835327543,3073.0,3.0,1.0,1.0,0.2617623226252206,-0.4769058180579307,1950.0,Darebin City Council,-37.7299,145.0242,Northern Metropolitan,21650.0,8406.976744186046
Reservoir,8/211 Edwardes St,2,u,S,Stockdale,3/12/2016,-0.0038693388835327543,3073.0,2.0,1.0,1.0,-1.077557159023402,-0.6181959985773486,1970.0,Darebin City Council,-37.7166,144.9911,Northern Metropolitan,21650.0,5014.925373134329
Reservoir,53 Fordham Rd,3,h,S,Nelson,3/12/2016,-0.0038693388835327543,3073.0,3.0,1.0,1.0,2.494985403264094,-0.48434214334842635,1955.0,Darebin City Council,-37.7139,145.0215,Northern Metropolitan,21650.0,8058.823529411765
Reservoir,19 Wilkinson St,3,h,S,hockingstuart,3/12/2016,-0.0038693388835327543,3073.0,3.0,2.0,2.0,0.6948908705895688,0.906250685974266,1950.0,Darebin City Council,-37.7262,145.0177,Northern Metropolitan,21650.0,3768.3823529411766
Reservoir,2/16 Cheddar Rd,2,t,S,Nelson,4/03/2017,-0.0038693388835327543,3073.0,2.0,1.0,1.0,-1.1021318284114503,-0.49177846863892205,2014.0,Darebin City Council,-37.713,145.0108,Northern Metropolitan,21650.0,5833.333333333333
Reservoir,686 High St,3,h,S,Barry,4/03/2017,-0.0038693388835327543,3073.0,3.0,1.0,2.0,-0.6843624488146322,-0.2389434087620689,1930.0,Darebin City Council,-37.7286,145.0059,Northern Metropolitan,21650.0,6822.033898305085
Reservoir,31 Powell St,3,h,S,Harcourts,4/03/2017,-0.0038693388835327543,3073.0,3.0,2.0,4.0,0.04980579915330555,2.3563341176209236,1930.0,Darebin City Council,-37.7266,145.0004,Northern Metropolitan,21650.0,2152.03426124197
Reservoir,17 Odowd St,2,h,S,Ray,4/06/2016,-0.0038693388835327543,3073.0,2.0,1.0,1.0,-0.66285961310009,-0.4322878663149566,2014.0,Darebin City Council,-37.7182,145.0161,Northern Metropolitan,21650.0,5815.217391304348
Reservoir,29 Dredge St,3,h,PI,Barry,6/08/2016,-0.0038693388835327543,3073.0,3.0,1.0,2.0,0.28633699201326873,-0.11252587882364233,1965.0,Darebin City Council,-37.6946,144.9962,Northern Metropolitan,21650.0,3777.777777777778
Reservoir,86 Hickford St,3,h,SP,Ray,6/08/2016,-0.0038693388835327543,3073.0,3.0,2.0,3.0,0.6119513614049064,-0.26868870992405164,1950.0,Darebin City Council,-37.705,145.0216,Northern Metropolitan,21650.0,5710.526315789473
Reservoir,197 Albert St,2,h,PI,Barry,7/05/2016,-0.0038693388835327543,3073.0,2.0,1.0,1.0,-0.2758085702383321,-0.4992147939294177,1960.0,Darebin City Council,-37.7273,145.0254,Northern Metropolitan,21650.0,4397.590361445783
Reservoir,3/38 Barton St,2,u,S,Barry,7/05/2016,-0.0038693388835327543,3073.0,2.0,1.0,1.0,-0.856385134530969,-0.41741521573396523,2009.0,Darebin City Council,-37.711,145.0027,Northern Metropolitan,21650.0,4308.510638297872
Reservoir,40b Drysdale St,3,t,S,Nelson,7/05/2016,-0.0038693388835327543,3073.0,3.0,2.0,1.0,-0.8963189722865472,-0.24637973405256458,2011.0,Darebin City Council,-37.7293,145.0216,Northern Metropolitan,21650.0,5303.418803418804
Reservoir,1/40 Godley St,1,h,PI,hockingstuart,7/05/2016,-0.0038693388835327543,3073.0,1.0,1.0,1.0,-0.9485401447361494,-0.5215237698009048,2000.0,Darebin City Council,-37.7025,144.9887,Northern Metropolitan,21650.0,3250.0
Reservoir,1/1 Leamington St,3,h,PI,Barry,7/05/2016,-0.0038693388835327543,3073.0,3.0,2.0,1.0,-0.5614891018743915,0.26672671099163736,2003.0,Darebin City Council,-37.7132,145.0075,Northern Metropolitan,21650.0,3360.2150537634407
Reservoir,4/1 Ashley St,2,u,S,Love,7/11/2016,-0.0038693388835327543,3073.0,2.0,1.0,1.0,-0.9331809763686194,-0.49177846863892205,1980.0,Darebin City Council,-37.719,145.0014,Northern Metropolitan,21650.0,5089.285714285715
Reservoir,5 Bluebell Pl,4,h,S,hockingstuart,7/11/2016,-0.0038693388835327543,3073.0,4.0,2.0,2.0,0.40306667160649734,0.6980335778403869,2006.0,Darebin City Council,-37.6926,144.9861,Northern Metropolitan,21650.0,3487.7049180327867
Reservoir,41 Cameron St,3,h,S,Nelson,7/11/2016,-0.0038693388835327543,3073.0,3.0,2.0,3.0,0.08973963690888374,0.021327976405279926,1950.0,Darebin City Council,-37.7271,144.9968,Northern Metropolitan,21650.0,6522.8758169934645
