Listing ID,Address,Suburb,Postcode,PropType,Price,Status,CBD Distance,Bedroom,Bathroom,Car-Garage,Landsize,Building Area,Built Year,RE Agency
REA19306,27 Pender St,Preston,3072,h,980000,S,8.4,3,1,3,397,189.047619,1925,Harrington
REA19097,53 Mater St,Collingwood,3066,h,1080000,S,2,2,1,0,380,316.6666667,1997,Nelson Alexander
REA27900,98 Purches St,Vermont,3133,h,1156625,VB,17.2,3,2,1,578,481.6666667,1985,Fletchers
REA12608,3/11 Lincoln Pl,Windsor,3181,h,1177000,PI,5.1,2,2,2,521,226.5217391,2002,Marshall White
REA14745,67B Park St,Abbotsford,3067,t,1270000,S,2.5,2,1,1,321,267.5,2004,Beller
REA7580,44 College St,Hawthorn,3122,h,1300000,S,4.6,3,1,0,540,234.7826087,2017,Nelson Alexander
REA16495,10 The Parkway,Patterson Lakes,3197,h,1316000,VB,31.2,3,2,2,399,332.5,2000,Hodges
REA15366,9 Ardmillan Rd,Moonee Ponds,3039,h,1361250,S,6.2,5,2,2,721,288.4,2019,McDonald
REA14677,1/16 Nepean Av,Hampton East,3188,h,1422625,S,14.5,4,2,3,704,320,1988,Hodges
REA35552,405/99 Nott St,Port Melbourne,3207,u,1695250,SP,3.5,2,2,2,254,211.6666667,1994,Greg
REA12677,3/11 Clark Rd,Ivanhoe,3079,h,1950000,S,7.9,4,3,2,538,224.1666667,2019,Marshall White
REA10226,1/5 Walker Av,Hampton,3188,t,2224875,SN,13.7,2,2,1,374,267.1428571,2012,Charlton
REA13265,171 Dendy St,Brighton East,3187,h,2236250,S,10.7,4,2,2,410,341.6666667,2016,Hodges
REA26682,24 Normanby Rd,Kew,3101,h,2320000,SP,5.4,5,2,3,637,303.3333333,1960,Ray White
REA12512,3/15 Atkins St,Kew,3101,h,2652875,S,5.6,3,2,1,540,337.5,1993,Jellis Craig
REA3684,14/24 Rosella St,Murrumbeena,3163,u,256500,S,12.1,1,1,1,226,141.25,1989,Gary
REA24742,112/10 Pottery Ct,Brunswick,3056,u,360000,SP,5.2,1,1,0,178,148.3333333,2009,Peter
REA8313,3/49 Misten Av,Altona North,3025,h,537500,SP,11.1,3,2,2,384,274.2857143,2003,HockingStuart
REA24416,18 Eva Ct,Seabrook,3028,h,570000,S,15.5,3,2,2,530,265,2000,LJ
REA1406,2/95 Dodds St,Southbank,3006,u,623000,S,1.2,3,3,2,179,127.8571429,2003,Cayzer
REA32136,7/4 Wests Rd,Maribyrnong,3032,t,625000,S,4.3,4,3,2,390,278.5714286,2003,Biggin
REA29235,16 Anstey Av,Reservoir,3073,h,665000,S,12,3,2,2,617,268.2608696,1965,Ray White
REA4405,34 Joan St,Sunshine West,3020,h,682000,S,13.5,3,1,1,694,301.7391304,2019,Barry Plant
REA13016,2/8 Ronald St,Essendon North,3041,t,692500,S,9.4,2,1,1,397,248.125,2009,Nelson Alexander
REA2095,127a Separation St,Northcote,3070,t,700000,VB,5.5,2,1,1,352,293.3333333,2012,Nelson Alexander
REA20419,133 Lennon Bvd,Point Cook,3030,h,715000,S,14.7,4,2,2,630,252,2006,S&L
REA26278,17 Ramleh Rd,Reservoir,3073,h,750000,PI,12,3,2,2,651,465,1995,Ray White
REA9972,7 Donald St,Sunshine,3020,h,762500,S,12.6,3,1,1,510,221.7391304,2009,GL
REA27055,30 Dunvegan Cr,MacLeod,3085,h,770000,VB,12.7,2,2,2,589,245.4166667,1995,Fletchers
REA28308,38 Murray St,Fawkner,3060,h,830000,S,13.1,3,1,1,690,460,1994,HockingStuart
REA1063,2/13 Spencer St,Northcote,3070,h,844000,S,5.5,2,1,1,534,314.1176471,1995,Barry Plant
REA26090,110 Halsey Rd,Airport West,3042,h,880000,PI,10.4,3,1,1,613,245.2,1973,Nelson Alexander
REA22959,5 Larcom Ct,Greensborough,3088,h,946500,S,16.1,2,2,2,362,157.3913043,1981,Barry Plant
REA3077,38 Grandview Gr,Moorabbin,3189,h,950000,SP,14.6,2,1,3,649,432.6666667,1981,Buxton
REA25338,22 Orvieto St,Coburg North,3058,h,950000,S,6.7,1,1,1,790,526.6666667,1995.5,Ray White
REA18573,15 Mitchell Av,Ashwood,3147,t,1008000,S,10.2,2,2,2,396,282.8571429,1996,Buxton
REA27156,20 Olympus Dr,Templestowe Lower,3107,h,1050000,S,12.4,3,2,2,653,408.125,1970,Jellis Craig
REA14626,6/323 Church St,Richmond,3121,t,1052000,S,2.6,3,1,2,384,320,2009,Jellis Craig
REA4185,3/94 Balwyn Rd,Balwyn,3103,u,1053000,S,9.7,2,1,2,231,165,2013,Fletchers
REA35511,1/4 Alvena St,Mentone,3194,t,1070000,S,20,2,2,2,399,285,1984,HockingStuart
REA8275,58 Station Rd,Seddon,3011,h,1330000,S,6.6,3,3,2,547,420.7692308,1970,Sweeney
REA8320,28 Council La,Williamstown,3016,h,1560000,SP,8,3,2,2,518,370,1974,Greg
REA30658,14 Members Dr,Doncaster,3108,h,1600000,VB,12.4,5,4,2,440,293.3333333,1994,Buxton
REA33943,576 High St,Prahran,3181,h,1646000,S,4.6,3,1,1,441,367.5,1915,HockingStuart
REA9101,50 Larnook St,Prahran,3181,h,1705250,SP,4.5,2,1,1,499,207.9166667,2004,Jellis Craig
REA28922,5 Walnut St,Ormond,3204,t,1750250,PI,11.4,3,3,1,414,295.7142857,2012,Buxton
REA8640,40 Hoddle St,Essendon,3040,h,1800000,PI,8,5,2,2,611,470,2007,Jellis Craig
REA20984,21 Warner Av,Ashburton,3147,h,1920000,S,10.2,4,3,2,391,162.9166667,2016,Jellis Craig
REA13616,121 The Righi,Eaglemont,3084,h,2710000,PI,10.3,5,3,2,505,240.4761905,1970,Miles
REA33282,104 Park St,Moonee Ponds,3039,h,2760000,S,6.2,5,3,3,718,341.9047619,1910,Nelson Alexander
REA7805,3/39 Dover St,Flemington,3031,u,395000,PI,4.4,2,1,1,208,148.5714286,1976,Rendina
REA27502,50 Dunrossil Dr,Sunbury,3429,h,480000,S,31.7,3,1,1,647,359.4444444,1982,Raine
REA31711,5/7 Hillcrest Av,Ferntree Gully,3156,u,597000,S,24.8,2,2,2,171,122.1428571,2012,Noel Jones
REA6398,3/24 Elstone Av,Airport West,3042,u,600000,VB,13.5,3,2,1,233,145.625,1981,Nelson Alexander
REA32437,1 Henry Ct,Epping,3076,h,616000,S,19.6,3,1,1,570,356.25,1975,Barry Plant
REA8221,1/125 Glen Huntly Rd,Elwood,3184,u,630000,S,7.7,2,1,1,184,115,2009,Chisholm
REA18975,36 Bellara Dr,Mooroolbark,3138,h,637500,SP,26.5,3,1,1,609,304.5,1980,HockingStuart
REA11504,256 McBryde St,Fawkner,3060,h,640000,SP,12.4,3,1,4,533,222.0833333,1991,YPA
REA8563,9 South St,Hadfield,3046,h,646000,S,12.1,3,1,2,574,273.3333333,2000,YPA
REA24292,4/867 Rathdowne St,Carlton North,3054,u,650000,S,3.5,2,1,1,202,168.3333333,2010,Nicholson
REA21998,30 Glenn Cr,Bundoora,3083,h,680000,S,12.1,3,1,2,532,295.5555556,1977,Ray White
REA22856,1/270 Canterbury Rd,Heathmont,3135,t,710000,S,21.3,3,2,2,371,265,2009,Noel Jones
REA25896,16 McClelland Dr,Mill Park,3082,h,712000,S,17.9,4,2,3,652,407.5,1980,Hamilton
REA845,5/16 St Georges Rd,Elsternwick,3185,u,741000,S,8.5,3,1,1,200,142.8571429,1966,Biggin
REA9509,408/633 Church St,Richmond,3121,u,760000,S,2.6,2,1,1,172,122.8571429,1979,Biggin
REA16891,3/43 Cromwell Rd,South Yarra,3141,u,771000,S,2.7,2,1,1,225,140.625,1996.5,HockingStuart
REA6076,103 Sixth Av,Altona North,3025,h,857500,S,11.1,3,1,2,404,161.6,1991,HockingStuart
REA17183,395 Mitcham Rd,Mitcham,3132,h,890000,S,17.2,2,2,1,373,186.5,1994,Ray White
REA9893,68 Chapman St,Sunshine,3020,h,895000,S,12.6,4,2,3,430,268.75,2014,Jason
REA33557,12/37 Stephen St,Yarraville,3013,h,1140000,SP,6.3,2,2,2,640,278.2608696,2010,HockingStuart
REA4054,42 Henry St,Abbotsford,3067,h,1200000,S,2.5,3,2,1,530,311.7647059,2010,Jellis Craig
REA8725,3a Bellevue Rd,Bentleigh East,3165,t,1250000,S,13.9,3,3,2,348,290,2018,HockingStuart
REA17100,1 Egginton St,Brunswick West,3055,h,1268000,SP,5.2,4,2,2,645,403.125,1950,Alexkarbon
REA7066,12 Leonard St,Ashwood,3147,h,1350000,S,12.2,4,2,1,727,559.2307692,2000,Buxton
REA21671,3 Namron St,Bentleigh East,3165,h,1385000,PI,13.8,3,1,2,589,280.4761905,1970,Buxton
REA8173,19 Myrtle St,Ivanhoe,3079,h,1470000,VB,7.9,4,2,1,694,289.1666667,1978,Miles
REA35489,2 Bradley Av,Thornbury,3071,h,1530000,S,7,3,1,2,442,210.4761905,1950,Jellis Craig
REA20388,78 Arnold St,Princes Hill,3054,h,1540000,S,3.5,3,2,1,366,203.3333333,1995.5,Collins
REA19364,1/242 Koornang Rd,Carnegie,3163,u,1589875,PN,10.1,2,1,2,180,112.5,1970,Gary
REA16744,31B Union St,Northcote,3070,h,1603500,SP,5.3,2,1,1,417,198.5714286,1992,McGrath
REA12530,12 Clifton St,Balwyn North,3104,h,1720000,PI,9.2,4,3,2,615,246,1971,Marshall White
REA21034,13 Cunningham St,Box Hill,3128,h,1900000,PI,10.9,5,3,2,613,340.5555556,1955,Buxton
REA7146,2 Logan Av,Ormond,3204,h,1960000,S,11.8,3,1,2,407,203.5,1982,Buxton
REA35022,2A Buchanan Av,Balwyn North,3104,h,2150625,SP,9.7,4,3,2,414,295.7142857,1994,RT Edgar
REA6177,40 Camperdown St,Brighton East,3187,h,2236250,S,10.7,2,3,2,716,325.4545455,2007,Buxton
REA14456,25 Densham Rd,Armadale,3143,h,2529875,S,6.3,3,2,0,551,239.5652174,1993,Jellis Craig
REA14366,16 Belgrove Av,Balwyn,3103,h,2740125,S,9.7,2,2,2,483,193.2,1997,Marshall White
REA3081,4/14 Asling St,Brighton,3186,t,3329000,S,11.2,2,1,2,340,212.5,1992,Hodges
REA30686,2 Beacon Vs,Port Melbourne,3207,h,3400000,PI,3.5,3,3,2,586,234.4,1998,RT Edgar
REA4944,25 Ida St,Coburg North,3058,t,420000,VB,9.2,2,2,2,297,247.5,2013,Peter
REA13440,9/99 Verdon St,Williamstown,3016,u,490000,S,8,2,1,1,272,170,1970,Village
REA30754,3/25 Ebony Pde,Heidelberg West,3081,u,630000,S,8.8,2,1,1,171,142.5,1984,RW Property Group
REA15555,20 Parfrey Av,Lalor,3075,h,669500,PI,16.3,3,1,2,481,218.6363636,2000,Barry Plant
REA3864,2 Longview St,Pascoe Vale,3044,h,690000,S,9.9,3,1,1,507,390,2006,Brad
REA18614,4 Lutana Ct,Frankston,3199,h,708500,SS,38,3,2,2,776,388,1980,O'Brien Real Estate
REA9939,14 Sutherland St,Hadfield,3046,h,716000,S,12.1,3,1,2,594,247.5,2002,Nelson Alexander
REA26942,2A Lesley St,Camberwell,3124,h,720000,VB,7.7,2,1,1,557,428.4615385,1993,Jellis Craig
REA18090,75 Lowson St,Fawkner,3060,h,720000,S,13.1,3,1,2,603,376.875,1994,Barry Plant
REA10385,25 Cedar Dr,Maribyrnong,3032,h,870000,SP,8.7,3,2,2,392,326.6666667,1991,Nelson Alexander
REA25621,8 Julius St,Coburg North,3058,h,916000,S,6.7,3,1,2,553,221.2,1950,Nelson Alexander
REA24705,46 Rhoda St,Dingley Village,3172,h,927000,S,22.2,4,2,2,576,288,1975,Buxton
REA31053,19 Faye Cr,Keilor,3036,h,999750,SP,14.5,5,3,6,384,274.2857143,2000,Nelson Alexander
REA9889,8a Helene St,Bulleen,3105,h,1125000,VB,11.8,4,3,3,640,457.1428571,1991,Barry Plant
REA20997,179 Beverley Rd,Rosanna,3084,h,1224000,S,8.9,3,1,2,609,435,1960,Nelson Alexander
REA27908,58 Dehnert St,Doncaster East,3109,h,1268000,S,14.3,4,2,2,651,542.5,1970,Jellis Craig
REA6187,13 MacEy Av,Avondale Heights,3034,h,1310000,S,10.5,4,2,3,726,330,1993,Jellis Craig
REA26709,28a Barrani St,Bentleigh East,3165,t,1345000,S,13.8,4,3,1,330,235.7142857,2017,Branon
REA21306,2/41 Albert St,Highett,3190,t,1350000,SP,16,2,2,2,357,223.125,1998,Buxton
REA22725,40 Queen St,Williamstown,3016,h,1470000,S,6.8,3,1,1,508,267.3684211,1990,Raine
REA22596,12 McKenna Rd,Glen Waverley,3150,h,1543000,VB,16.7,4,3,2,726,403.3333333,1989.5,Fletchers
REA6744,209 Arthur St,Fairfield,3078,h,1549875,PI,5.8,4,3,2,543,301.6666667,2011,Jellis Craig
REA30476,1/40 Teak St,Caulfield South,3162,t,1835625,SN,8.7,3,2,1,298,248.3333333,1993,Gary
REA20936,46 Karma Av,Malvern East,3145,h,2030000,S,8.4,3,2,2,660,286.9565217,1940,Marshall White
REA7970,12 Hillcrest Rd,Glen Iris,3146,h,2339375,S,9.2,4,3,2,676,520,2008,Marshall White
REA24714,15/844 Malvern Rd,Armadale,3143,u,2529875,S,6.3,1,1,0,217,135.625,1993,HockingStuart
REA29210,6/17 Sorrett Av,Malvern,3144,h,2790000,S,5.9,3,3,2,652,260.8,2014,Marshall White
REA23384,2/1 Acland St,St Kilda,3182,u,461500,S,5,1,1,2,173,108.125,1995,HockingStuart
REA20918,13 Eveline St,Craigieburn,3064,h,480000,SP,20.6,4,2,2,571,407.8571429,2015,Ray White
REA23636,3/386 Toorak Rd,South Yarra,3141,u,495000,S,2.7,1,1,1,159,113.5714286,1970,Hodges
REA30493,13 Tusmore Ri,Craigieburn,3064,h,580000,PI,20.6,3,3,2,740,435.2941176,2002,Barry Plant
REA13853,2/60 Woornack Rd,Carnegie,3163,u,635000,S,11.4,2,1,1,162,135,1990,Noel Jones
REA30190,38 Albert Cr,St Albans,3021,h,642000,S,14,2,1,2,476,366.1538462,1986.5,Barry Plant
REA16110,52 Shields St,Epping,3076,h,650000,S,19.6,4,2,2,469,213.1818182,1982,Harcourts
REA9555,92A Brees Rd,Keilor East,3033,t,660000,PI,12.8,3,2,1,319,199.375,1989,Barry Plant
REA35090,36 Major Rd,Fawkner,3060,t,682000,S,13.1,3,2,1,277,197.8571429,1994,Ray White
REA14260,1/32 Elizabeth St,Bentleigh East,3165,t,767000,S,13.9,3,1,2,360,257.1428571,1993,Gary
REA1871,1/73 Lower Plenty Rd,Rosanna,3084,h,821000,SP,11.4,4,3,3,448,213.3333333,2018,Nelson Alexander
REA23435,39 Farm Rd,Cheltenham,3192,h,910000,S,17.9,3,1,2,541,386.4285714,1991,O'Brien Real Estate
REA23336,5 Baranbali Gr,Greensborough,3088,h,946500,PI,16.1,4,2,2,614,438.5714286,1979,Darren
REA30060,17 Charles St,Northcote,3070,h,975000,VB,5.3,2,1,1,596,270.9090909,1993,Nelson Alexander
REA24108,10 Junction St,Ringwood,3134,h,1000500,SN,19.9,4,2,4,761,304.4,2000,Philip
REA12200,15 Dover St,Caulfield South,3162,h,1065000,S,9.3,2,1,1,565,269.047619,2015,HockingStuart
REA7118,130 Mitchell St,Northcote,3070,h,1090000,SP,5.5,3,1,2,442,200.9090909,2007,Miles
REA34112,6 Zenith St,Pascoe Vale,3044,h,1170000,S,8.5,3,2,2,605,432.1428571,1960,McGrath
REA11715,17/246 Wattletree Rd,Malvern,3144,u,1350000,VB,7.4,2,2,2,188,134.2857143,1973,RT Edgar
REA29069,13 Soderlund Dr,Doncaster,3108,h,1400000,S,12.4,4,3,3,549,322.9411765,1986,Barry Plant
REA13228,26 Canterbury Rd,Middle Park,3206,h,1420000,S,4.1,3,1,0,482,344.2857143,1972,RT Edgar
REA26314,23 Longstaff Ct,Doncaster East,3109,h,1450000,S,14.3,4,2,2,711,355.5,1984,Jellis Craig
REA15396,59a Duncan St,Sandringham,3191,u,2179875,SP,15.2,1,1,1,161,100.625,1998,Marshall White
REA23075,5 Second Av,Kew,3101,h,2652875,S,5.4,5,2,2,650,309.5238095,1933,Jellis Craig
REA23349,4/27 McMahon Rd,Reservoir,3073,u,465000,SP,12,2,1,1,250,178.5714286,2012,Ray White
REA21599,2 Reserve Pl,Notting Hill,3168,t,570500,S,16.7,2,1,1,283,235.8333333,2014,Biggin
REA28886,41 Collins St,Werribee,3030,h,615000,S,14.7,2,1,2,626,368.2352941,1990,Ray White
REA18444,131 Odessa Av,Keilor Downs,3038,h,620000,S,15.5,3,1,4,650,500,1985,Barry Plant
REA25442,13 William Av,Hallam,3803,h,627000,S,32.3,3,1,2,543,319.4117647,1987.5,O'Brien Real Estate
REA31859,10 Highbury Dr,Hillside,3037,h,680000,S,18,4,2,3,680,272,2006,O'Brien Real Estate
REA31607,148 Main Rd,Riddells Creek,3431,h,765000,PI,47.4,4,3,2,585,365.625,1997,Raine
REA24701,41 Morotai Pde,Heidelberg West,3081,h,823000,S,8.8,3,1,2,371,185.5,1950,Miles
REA10667,14 James Cr,Hampton,3188,h,905000,PI,13.7,2,2,1,489,287.6470588,1982,Hodges
REA34021,47 Goode St,Gisborne,3437,h,940000,SP,45.9,4,3,2,694,277.6,2017,RT Edgar
REA31456,17 Windermere Cr,Mulgrave,3170,h,943750,PI,18.8,5,4,3,569,299.4736842,1977.5,Ray White
REA18772,27 Glencairn St,Mulgrave,3170,h,960000,S,18.8,5,2,1,731,456.875,1965,Ray White
REA19676,39 Hargreaves St,Huntingdale,3166,h,990000,VB,12.3,3,1,2,628,418.6666667,1965,Barry Plant
REA15745,1/6 Hazel Gr,Pascoe Vale,3044,u,1000000,S,8.5,1,1,1,270,192.8571429,1970,Nelson Alexander
REA14524,1/21 Brickwood St,Brighton,3186,u,1002500,S,11.2,2,1,1,216,180,2007,HockingStuart
REA27218,11 Woonah St,Chadstone,3148,h,1025000,PI,11.7,3,1,2,590,268.1818182,1996,Barry Plant
REA10928,36 Primrose St,Moonee Ponds,3039,h,1065000,S,6.9,3,1,1,395,158,1979,McDonald
REA21777,38 Gordon St,Coburg,3058,h,1080000,VB,6.7,4,1,1,452,226,1994,Nelson Alexander
REA9248,26 Elphin St,Newport,3015,h,1200000,SP,8.4,3,2,0,508,211.6666667,1975,Raine
REA1607,71 Bignell Rd,Bentleigh East,3165,h,1200000,S,13.9,2,2,1,386,257.3333333,1985,HockingStuart
REA25222,1/3 New St,Surrey Hills,3127,t,1280000,S,10.2,2,2,2,312,195,2013,Fletchers
REA4364,13a Fulham Rd,Alphington,3078,h,1310000,S,6.4,3,2,1,384,202.1052632,2003,Jellis Craig
REA10297,2/63 Whittens La,Doncaster,3108,t,1400000,SN,13.9,3,2,1,273,195,2016,Philip
REA5699,54 Regent St,Brighton East,3187,t,1420000,S,10.7,3,2,2,323,201.875,2009,HockingStuart
REA2974,4/78 Campbell Rd,Hawthorn East,3123,t,1500000,VB,7.5,2,1,2,403,335.8333333,2005,Kay
REA25123,15 Kennedy St,Fairfield,3078,h,1549875,SN,5.7,4,1,2,515,367.8571429,1997,McGrath
REA18306,22 Reid St,Murrumbeena,3163,h,1620000,S,10.1,3,2,1,669,446,1996,Buxton
REA20508,6 Shelley Ct,Templestowe,3106,h,1700000,S,15.5,4,2,2,475,296.875,1980,Barry Plant
REA17063,18 Belgrave St,Hawthorn,3122,h,1750000,PI,5.3,3,2,0,384,256,1991,Jellis Craig
REA26784,7 Malacca St,McKinnon,3204,h,1860000,PI,11.4,5,2,2,697,366.8421053,1991.5,Buxton
REA29316,60 Pakington St,Kew,3101,h,2015000,S,5.4,4,1,2,566,353.75,1880,Nelson Alexander
REA26759,25 Hodgkinson St,Clifton Hill,3068,h,3025000,PI,3.6,5,2,3,536,223.3333333,1875,Nelson Alexander
REA1657,1/455 Albion St,Brunswick West,3055,u,265000,PI,5.9,2,2,2,160,100,1983,Walshe
REA13742,4/2 Smart St,Sunshine West,3020,u,270000,S,13.5,2,1,1,281,175.625,2001,S&L
REA29360,4/72 Pine St,Reservoir,3073,u,300000,PI,12,1,1,1,195,162.5,2001,Barry Plant
REA19028,315/408 Lygon St,Brunswick East,3057,u,370000,VB,4,1,1,0,172,107.5,1993,Jellis Craig
REA2131,3/11 Erskine Av,Reservoir,3073,t,400000,VB,11.2,4,4,2,352,220,2011,HockingStuart
REA13633,6/581 Orrong Rd,Armadale,3143,u,405000,S,6.3,1,1,0,236,168.5714286,2014,Marshall White
REA8323,223/388 Murray Rd,Preston,3072,u,422250,S,8.8,2,2,1,270,192.8571429,2000,RW Property Group
REA26564,11/81 Warrigal Rd,Mentone,3194,u,430000,SP,20,1,1,0,181,150.8333333,1995,Greg
REA27586,15 Eldridge Ct,Point Cook,3030,h,552000,S,14.7,3,1,1,426,355,2004,Reliance
REA10753,3/27 Jessie St,Preston,3072,u,656000,S,8.8,2,1,1,205,128.125,1997,Barry Plant
REA5405,216a Ballarat Rd,Footscray,3011,t,699000,VB,6.4,4,2,2,399,332.5,1978,Raine
REA33025,3/14 Illoura Av,Ringwood East,3135,u,701000,S,21.3,1,1,1,203,145,1980,Jellis Craig
REA30483,1/4 Florence St,Noble Park,3174,u,722750,S,22.7,2,2,1,161,134.1666667,2017,Barry Plant
REA13470,3/38 Pakington St,Kew,3101,u,736000,S,5.6,2,1,1,246,175.7142857,2002,Marshall White
REA32254,26 Bowen Rd,Lilydale,3140,h,750000,VB,29.9,4,2,4,731,522.1428571,2012,Fletchers
REA19367,3 Border Dr,Keilor East,3033,h,918000,S,11.7,3,2,2,669,393.5294118,2000,Nelson Alexander
REA21192,14 Haldane St,Bonbeach,3196,h,920000,S,27,3,1,2,645,268.75,1950,Buxton
REA4325,4/155 Gordon St,Footscray,3011,h,923250,SN,6.4,2,1,1,393,163.75,2004,Barry Plant
REA26310,27 Grange St,Preston,3072,h,935000,SA,8.4,2,1,1,462,192.5,1994,Benchmark
REA26518,49 Bedford St,Airport West,3042,h,965000,PI,10.4,4,2,1,730,304.1666667,1950,Nelson Alexander
REA14532,20A Hinkler Av,Bentleigh East,3165,t,1050000,S,13.9,2,2,1,303,189.375,1987,Buxton
REA10799,47 Lord St,Richmond,3121,h,1220000,S,2.6,2,1,1,433,227.8947368,2001,Biggin
REA8488,1/34 Clarence St,Elsternwick,3185,u,1240000,S,8.5,3,2,2,177,126.4285714,2001,Hodges
REA4252,151 Ogilvie St,Essendon,3040,h,1266000,S,8,2,1,2,635,264.5833333,1971,Brad
REA35520,9 Oak Av,Cheltenham,3192,h,1291000,S,17.9,3,3,2,727,290.8,1991,O'Brien Real Estate
REA3619,11 Council St,Hawthorn East,3123,h,1320000,VB,7.5,3,2,1,497,276.1111111,2017,Jellis Craig
REA3551,55 Warburton Rd,Canterbury,3126,h,1385000,S,9,2,1,1,444,261.1764706,2016,Jellis Craig
REA25645,19 Donbirn Wy,Vermont South,3133,h,1391000,PI,17.2,4,2,2,790,316,1981,Biggin
REA26122,4 Weyburn Ct,Heidelberg,3084,h,1425000,S,8.9,4,2,2,640,355.5555556,1997,Miles
REA20177,32 Roberts St,Essendon,3040,h,1500000,S,7.5,4,2,2,465,310,1940,Nelson Alexander
REA15345,55 Caringal Av,Doncaster,3108,h,1525000,S,12.4,4,4,3,698,581.6666667,2019,Barry Plant
REA22277,14 Ashwood Av,Highett,3190,h,1550000,PI,16,4,2,2,613,471.5384615,1960,Charlton
REA11585,4 Kenleigh Gr,Prahran,3181,h,1705250,S,4.5,3,1,1,436,311.4285714,1971,HockingStuart
REA14026,7 Turnbull St,Clifton Hill,3068,h,1825000,S,3.4,4,1,2,566,235.8333333,1988,Biggin
REA13276,48 Longview Rd,Balwyn North,3104,h,2150625,S,9.2,5,3,2,700,368.4210526,1977,Noel Jones
REA15520,9 Hartwood St,Kew East,3102,h,2258000,S,7.3,4,1,2,616,385,1982,Jellis Craig
REA3144,74 Charles St,Kew,3101,h,2652875,SP,5.6,5,3,4,789,657.5,1972,Jellis Craig
REA15192,1/43 Abbotsford St,Abbotsford,3067,u,505000,PI,3,2,1,1,189,118.125,1989,Nelson Alexander
REA33873,506/32 Bosisto St,Richmond,3121,u,520000,PI,2.4,1,1,1,184,131.4285714,2013,Biggin
REA31423,11 Copeland Cr,Point Cook,3030,h,650000,S,14.7,4,2,1,390,300,2004,Point
REA6613,96 Whitelaw St,Reservoir,3073,h,650000,PI,11.2,3,1,1,700,350,2009,Ray White
REA26778,2/5 Dorgan St,Mount Waverley,3149,h,750000,S,14.2,1,1,0,444,222,2001,Harcourts
REA20314,142 Elder St,Greensborough,3088,h,815000,S,16.1,3,2,2,609,253.75,1980,Nelson Alexander
REA31497,151 Cameron Pde,Watsonia North,3087,h,881750,PI,14.5,3,1,1,593,395.3333333,1979,Barry Plant
REA15711,14 Victory St,Mitcham,3132,h,883000,S,17.2,2,1,1,697,348.5,2001,Jellis Craig
REA34588,5/1 Manica St,Brunswick West,3055,t,885000,S,5.2,2,1,1,298,212.8571429,2018,McGrath
REA9513,2 Carr St,Coburg North,3058,h,970000,S,9.2,3,1,2,575,250,1976,Jellis Craig
REA21740,11 Glen Rd,Mitcham,3132,h,1041000,S,17.2,3,2,1,662,264.8,1955,Fletchers
REA13380,7 Hilbert Ct,Oakleigh,3166,h,1145000,S,14,4,2,2,538,256.1904762,1987,Ray White
REA31656,3 Pickworth Ct,Rosanna,3084,h,1180000,SP,8.9,4,2,2,628,483.0769231,1994.5,Fletchers
REA9754,78 Olympus Dr,Templestowe Lower,3107,h,1182500,S,13.8,4,2,2,650,282.6086957,1987,Barry Plant
REA20683,6 Foam St,Aspendale,3195,h,1362000,S,21.5,4,2,3,549,238.6956522,1989,HockingStuart
REA26839,15 Driftwood Dr,Glen Waverley,3150,h,1543000,PI,16.7,4,2,2,370,205.5555556,1972,Ray White
REA4597,78 Bridge St,Northcote,3070,h,1650000,S,5.5,4,1,1,382,212.2222222,1995,Nelson Alexander
REA20864,36 Silverdale Rd,Eaglemont,3084,h,1925000,S,8.9,3,2,2,780,354.5454545,1992.5,Nelson Alexander
REA8206,7 Tuxen Ct,Brighton East,3187,h,2050000,PI,10.7,5,3,3,669,477.8571429,2006,RT Edgar
REA17406,56 Victoria St,Sandringham,3191,h,2250000,VB,15.2,5,3,2,640,278.2608696,1980,HockingStuart
REA20833,53 Cecil St,Kew,3101,h,2536000,S,5.4,4,1,1,433,360.8333333,1995,HockingStuart
REA2024,12 Grange Av,Canterbury,3126,h,4500000,PI,9,4,2,2,665,277.0833333,2017,RT Edgar
REA6584,12/66 Woornack Rd,Carnegie,3163,u,250000,PI,11.4,1,1,1,265,220.8333333,2018,HockingStuart
REA25372,9 Candlebark Cr,Frankston North,3200,h,548750,PI,36.9,3,1,2,618,386.25,1960,Barry Plant
REA13767,1/584 Murray Rd,Preston,3072,u,560000,S,8.8,2,1,2,196,122.5,2017,Nelson Alexander
REA25399,4/22 Tulloch Gr,Glen Waverley,3150,t,585000,PI,16.7,3,3,2,304,253.3333333,2004,Harcourts
REA12736,2/36 Prospect St,Glenroy,3046,t,607000,S,13,4,3,2,362,258.5714286,1997,YPA
REA20151,14 Bayview Cr,The Basin,3154,h,610000,S,27,3,1,0,786,327.5,1960,iTRAK
REA31007,10 Pickersgill Cr,Roxburgh Park,3064,h,627375,SP,20.6,4,2,2,454,197.3913043,2007,RW Property Group
REA25371,74 Oleander Dr,St Albans,3021,h,669000,S,14,3,1,2,461,200.4347826,1986.5,Westside
REA16144,2/641 Toorak Rd,Toorak,3142,u,682000,S,4.1,2,1,1,160,100,1975,HockingStuart
REA9597,1/28 Nevis St,Camberwell,3124,u,700000,S,7.8,2,1,1,202,144.2857143,2004,Marshall White
REA21221,27 Minerva Cr,Keilor Downs,3038,h,705000,S,15.5,4,2,2,430,195.4545455,1988.5,Barry Plant
